what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1382949420142
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1382949420142
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1382949420143
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1382949420143
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1382949420144
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1382949420145
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1382949420145
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1382949420145
os,sysinfo,,,"win32",1382949420147
arch,sysinfo,,,"x86",1382949420147
ws,sysinfo,,,"win32",1382949420148
locale,sysinfo,,,"zh_CN",1382949420148
processors,sysinfo,,,"4",1382949420148
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1382949420148
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1382949420148
java.specification.name,sysinfo,,,"Java Platform API Specification",1382949420148
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1382949420148
java.specification.version,sysinfo,,,"1.6",1382949420148
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1382949420148
java.version,sysinfo,,,"1.6.0_25",1382949420148
java.vm.info,sysinfo,,,"mixed mode, sharing",1382949420148
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1382949420148
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1382949420148
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1382949420148
java.vm.specification.version,sysinfo,,,"1.0",1382949420148
