what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1382948664881
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1382948664882
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1382948664882
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1382948664883
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1382948664884
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1382948664884
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1382948664885
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1382948664885
os,sysinfo,,,"win32",1382948664887
arch,sysinfo,,,"x86",1382948664887
ws,sysinfo,,,"win32",1382948664887
locale,sysinfo,,,"zh_CN",1382948664887
processors,sysinfo,,,"4",1382948664887
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1382948664887
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1382948664887
java.specification.name,sysinfo,,,"Java Platform API Specification",1382948664887
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1382948664887
java.specification.version,sysinfo,,,"1.6",1382948664887
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1382948664887
java.version,sysinfo,,,"1.6.0_25",1382948664887
java.vm.info,sysinfo,,,"mixed mode, sharing",1382948664887
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1382948664887
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1382948664887
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1382948664887
java.vm.specification.version,sysinfo,,,"1.0",1382948664887
